互い の,層
層 の,間
間 に,表す
繋がり やす さ を,表す
表す,重 み
重 み と,呼ば れる
呼ば れる,値
値 を,設定 する
設定 する,
ほんと,しょう
しょう も,ない
ない ような,内容
内容 だ よ ね,
それ でも,理解 できた
私 は,理解 できた
南 くん の,気持ち
気持ち も,理解 できた
痛い,ほど
ほど,理解 できた
理解 できた,
結構,快適だ
快適だ よ,
ただし,ない
その,対策
対策 が,完了 する
完了 する,前
前 に,受けて しまって
攻撃 を,受けて しまって
受けて しまって は,ない
何の,意味
意味 も,ない
ない,
こらー,あったら
南 ー 何 か,あったら
あったら,報告 し なさい
ちゃんと,報告 し なさい
報告 し なさい,
長く,伸びた
伸びた,髪
髪 を,止めて
大き めの,リボン
リボン で,止めて
くるっと,止めて
止めて,感じ させる
その,瞳
丸く,した
ぱっちり と,した
した,瞳
瞳 は,感じ させる
愛くるし さ を,感じ させる
感じ させる,
トロロ の,脆弱 性
脆弱 性 って,こと
なんの,こと
こと,
おい,萌 夢
萌 夢,
この 辺り の,相場
相場 って,買える
いくら,中古 物件 いえ
中古 物件 いえ と ども,買える
一括 で,買える
えいっと,買える
買える,ほど
ほど の,値段 ない
値段 ない で は と,思う
思う んだ けど,
私 は,消して いく
ノート に,残した
記録 を,残した
残した,後
後,消して いく
ホワイトボード の,文字
文字 を,消して いく
一文字,残さ
残さ ず,消して いく
消して いく,
うん,
萌 夢 ちゃん は,要求 した
南 くん が,持って いた
持って いた,とろろ 芋
とろろ 芋 を,指差し
指差し,要求 した
そのまま を,要求 した
要求 した,
私 を,聞き 出そう する
身 を,乗り出して
乗り出して,聞き 出そう する
その,話
話 の,続き
続き を,聞き 出そう する
聞き 出そう する と,
そう だ よ,
でも,出て くる
同じ,AI
AI と,呼ば れる
呼ば れる,もの
もの でも,乗っ取ら れた
例えば,乗っ取ら れた
自動 自動車 が,乗っ取ら れた
乗っ取ら れた と,なれば
なれば,出て くる
それ は,関わる
命 に,関わる
関わる,可能 性
可能 性 が,出て くる
出て くる,
そう して だ と も,する の
いつまでも,する の
子供 扱い,する の
する の は,許せ ない
やっぱり,許せ ない
許せ ない よ,
それ は,わかって る
わかって る,
でも,こと
それ すら,努力
無駄 の,努力
努力 だった って,こと
こと な の,
そっ か,
その,名
名 の,通り
通り,街
住宅 以外,街
ほとんど,ない
何も,ない
ない,街
殺風景な,街
街 な のだ けど,
結局,成功 し なかった
何 枚,撮って
撮って も,撮って
何 枚,撮って
撮って も,認めて もらえ
タイタン に は,認めて もらえ
認めて もらえ ず,成功 し なかった
一 度,成功 し なかった
たり と も,成功 し なかった
撮影 は,成功 し なかった
成功 し なかった,
萌 夢 ちゃん,放って おけ ない しれ ない
とても,純粋で
純粋で,放って おけ ない しれ ない
それでいて,危なかしく
危なかしく って,放って おけ ない しれ ない
そんな,妹
妹 を,放って おけ ない しれ ない
放って おけ ない しれ ない の かも,
ここ が,部屋
わたし の,自慢
自慢 の,部屋
部屋 だ よ,
会議 室 に,並べ られた
所,狭し
狭し と,並べ られた
並べ られた,実験 機材
実験 機材 を,前
前 に,片付け なきゃ
私 は,片付け なきゃ
頭 の,中
中 で は,片付け なきゃ
片付け なきゃ と,出す
強く,出す
司令 を,出す
出す,
南 くん が,開けよう する
ドア を,開けよう する
開けよう する と と,鳴り響いた
ぎぃーっと,鳴り響いた
結構,大きな
大きな,音
音 が,鳴り響いた
鳴り響いた,
私 に は,なら ない
これ,使える の
やっぱし,AI
AI って,使える の
難しい ね,こんな
こんな の,使える の
使える の って,なら ない
気分 に しか,なら ない
なら ない と,思う
思う んだ けど,どう
どう か な,
うん,
ナンキンベヤ,
所詮,振り返り
振り返り,振り返り
されど,振り返り
振り返り,
タイタン が,記録 さ れ ない
撮影 失敗 と,もの
判定 した,もの
もの は,記録 さ れ ない
サーバー に も,記録 さ れ ない
記録 さ れ ない んです〜,
それにしても,３ 人 分
３ 人 分 か,
それ じゃー,いただき まーす
いただき まーす,
私 は,ついて いけて なかった
まだ,起きて いる
何 が,起きて いる
起きて いる の か,整理 できて おら
頭 の,中
中 が,整理 できて おら
整理 できて おら ず,ついて いけて なかった
話 に も,ついて いけて なかった
ついて いけて なかった,
私 は,立って いる
カメラ の,前
前 で,立って いる
呆然と,立って いる
立って いる,
本当 は,方
感謝 を,伝え たい の
伝え たい の は,方
私 の,方
方 だ よ,
じゃー,もん
こんな,もん
もん か な,
いい,人
人 な んだ,
何 が,起きた
起きた の か,走る
まだ,走る
整理 が,走る
ついて い ない まま,走る
一 瞬間,走る
家 の,中
中 に,走る
沈黙 が,走る
走る,
複雑な,条件
条件 の,中
中,ほど
カメラ を,残ら ない
いかに,撮影 できる
制御 したら,なる
対象 と,なる
なる,画像
画像 を,撮影 できる
撮影 できる の か,1 ヶ月
1 ヶ月 の,うち
うち に,撮った
何 枚 の,写真
写真 を,撮った
撮った の か,残ら ない
もはや,残ら ない
記憶 に も,残ら ない
残ら ない,ほど
ほど だった けど,見つける こと でき なかった
結局,見つける こと でき なかった
その,答え
答え を,見つける こと でき なかった
見つける こと でき なかった は,
まったく だ ね,
こうして,撮ら れた
私 は,撮ら れた
何 枚 写真 を,撮ら れた
撮ら れた の か,数え 切れ なく なって いた
もはや,数え 切れ なく なって いた
数え 切れ なく なって いた,
それ だけ は,して
絶対 に,して
イヤ,お 願い
お 願い だ から,して
それ は,して
最後の,手段
手段 に,して
して,
はい,これ
これ,
私 が,して いる
きょとんと,して いる
して いる と,答えた
萌 夢 ちゃん が,答えた
笑顔 で,答えた
こう,答えた
答えた,
萌 夢 ちゃん,
可愛い が,センサー 類
いっぱい,詰まって いて
詰まって いて,センサー 類
そこ に,潜 ます
ひっそり と,潜 ます
影 を,潜 ます
潜 ます,センサー 類
センサー 類,
南 くん の,声
声 に,反応 する
反応 する と,降りて きた
またと,降りて きた
ととと っと,降りて きた
小走り に,降りて きた
階段 を,降りて きた
降りて きた,
大学 の,先輩
先輩,
朱美 ちゃん,見て
目 を,逸らさ
逸らさ ないで,見て
もっと,ちゃんと
ちゃんと,見て
自分 を,見て
見て よ,
えっ,
南 くん は,諦めた
さすが に,残す
もう,残す
ノート に,残す
何 か を,残す
残す,こと
こと は,諦めた
諦めた らしい,
そこ に は,映って いる
私 の,顔
顔 が,映って いる
映って いる,
とりあえず,よっか
今日 の,こと
こと は,よっか
忘れ,よっか
よっか,
うっ,
萌 夢 の,やつ
やつ,試作 中
勝手に,試作 中
僕 の,サーバー
サーバー から,試作 中
試作 中 だった,AI スピーカー
AI スピーカー の,ソース コード
ソース コード を,引っ張り出して
引っ張り出して,トロロ トロロ
自分 で,ビルド して
ビルド して,トロロ トロロ
家 に,転がって た
転がって た,タブレット
タブレット に,組み 込んで
組み 込んで,トロロ トロロ
トロロ トロロ って,遊んで た
言い ながら,遊んで た
遊んで た んだ,
そもそも,ある
AI と,いう
いう,もの
もの に,ある
誰 でも,ある
一定 の,理解
理解 が,ある
ある と,思い 込んで いて
思い 込んで いて は,ダメだ
ダメだ よ ね,
来た,道
道 を,真っ直ぐだ
真っ直ぐだ よ,
いや,理解 して しまい がちだった
本当 は,そう ない
そう ない で は はずな んだ けど,苦手に して いる
私 は,苦手に して いる
どうしても,苦手に して いる
畠山 課長 を,苦手に して いる
苦手に して いる の か,理解 して しまい がちだった
自ずと,理解 して しまい がちだった
そう,理解 して しまい がちだった
頭 で,理解 して しまい がちだった
理解 して しまい がちだった,
ちょっと,待って
待って,
唐突な,萌 夢 ちゃん
萌 夢 ちゃん の,提案
提案 に,驚いた
私 は,驚いた
また,驚いた
驚いた,
今日 は,帰れる
何 時 に,帰れる
帰れる んだろ と か,よかった
今日 が,よかった
金曜日 で,よかった
本当に,よかった
よかった と か,感じて いる
それ は,感じて いる
まるで,いて
まだ,いて
会社 に,いて
いて,して いる
残業 でも,して いる
して いる か の ような,感覚
そんな,感覚
感覚 に,近い
近い,もの
もの を,感じて いる
感じて いる,
僕 ね,二 人 暮らし
妹 の,二 人 暮らし
萌 夢 と,二 人 暮らし
二 人 暮らし な んだ けど,担当
朝食,作る の
作る の が,担当
僕 の,担当
担当 で,担当
夕食 が,担当
萌 夢 の,担当
担当 な んだ,
畠山 課長 は,続けた
小さく,笑った
笑った か と,思う
思う と,続けた
ポケット から,取り出し
名刺 を,取り出し
取り出し つつ,続けた
次の,案件
案件 の,話
話 を,続けた
続けた,
まずは,一 回 目
一 回 目,
そんな,トロロ
簡単に,さ れて しまう
ハッキング,さ れて しまう
さ れて しまう,トロロ
トロロ が,適用 さ れる
なぜ,見つから ない
問題 と,なる
なる ような,脆弱 性
脆弱 性 が,見つから ない
見つから ない か と,言えば
言えば,構成 さ れて いて
トロロ の,大部分
大部分 は,構成 さ れて いて
オープン ソース で,構成 さ れて いて
構成 さ れて いて,適用 さ れる
脆弱 性 が,見つかって
見つかって も,適用 さ れる
すぐ に,適用 さ れる
修正 パッチ が,適用 さ れる
適用 さ れる から,
それ だけ は,して いた
はっきり と,して いた
して いた,
私 は,良く ない
岩田 さん ほど,良く ない
要領 も,良く ない
良く ない し,感じ られ なかった
自分 を,好きに なる
好きに なる,要素
要素 なんて,感じ られ なかった
あまり,感じ られ なかった
感じ られ なかった,
こうして,辿って いる
私 と,南 くん
南 くん は,辿って いる
かれこれ,辿って いる
３０ 分 近く,辿って いる
平行 線 を,辿って いる
辿って いる,
な んだ か,想像 通り
想像 通り と,言う
言う べき か,
Keep : 朱美 ちゃん を,笑わ せる
これ から も,笑わ せる
笑わ せる,
ひょっとしたら,理解 でき ない
私 達 が,説明 した
AI に,ついて
ついて,説明 した
しっかり,説明 した
説明 した,つもり
つもり でも,理解 でき ない
その,上っ面
上っ面 だけ,理解 でき ない
見 られて,理解 でき ない
理解 でき ない と,言わ れて しまって いた しれ ない
言わ れて しまって いた しれ ない かも,
南 くん は と,いう
いう と,入れて いる
いつの間にか,して いた
手 に,して いた
して いた,ノート PC
ノート PC に,入れて いる
電源 を,入れて いる
入れて いる,
南 くん は,作成 して いた
AI の,技術
技術 と,して
して,使わ れる
使わ れる,深層 学習
深層 学習 に,ついて
ついて,説明 する
それ を,説明 する
説明 する,サンプル
資料 と,サンプル
その,サンプル
サンプル と,なる
なる,ソース コード
ソース コード を,作成 して いた
作成 して いた,
え,撮った
もう,撮った
撮った の,
ちなみに,いる
横 に,いる
いる,南 くん
南 くん は,残して いる
よく,騙す
わから ない,出版 社
出版 社 を,騙す
騙す と,残して いる
それ また,謎
謎 な,メモ
メモ を,残して いる
残して いる,
昨晩 は,眠れ なかった
眠れ なかった の か な,
オカエリ,モユ
モユ,
ここ は,桃源 郷 しれ ない
そんな,桃源 郷 しれ ない
桃源 郷 しれ ない な の かも,
窓 の,外
外 を,降る
降る,雨
雨 の ように,降って きたら
空 から,降って きたら
お 金 が,降って きたら
降って きたら,破綻 する
きっと,破綻 する
世の中 の,経済
経済 は,破綻 する
破綻 する よ ね,
会議 室 に,入る
入る と,片付け られて いた
私 が,使用 して いた
使用 して いた,その他 実験 機材
カメラ や,その他 実験 機材
その他 実験 機材 は,片付け られて いた
全て,片付け られて いた
片付け られて いた,
けど,こと
私 は,こと
目覚まし と,して
して,使った
使った,こと
こと ないし,
私 から,して みる
して みる と,いる
やはり,いる
南 くん が,いる
２ 人,いる
いる と,いう
いう,感じ
感じ だ,
だけど,あった
立川 くん と,呼ば れ たく ない
呼ば れ たく ない のに は,あった
彼 なり の,理由
理由 が,あった
あった,
Try：,これ
これ から,挑戦 し たい
新しく,挑戦 し たい
挑戦 し たい,こと
こと,
萌 夢 さん の,大 好物
大 好物 って,ついて る の
こと は,ついて る の
あ の,AI スピーカー
AI スピーカー に,ついて る の
トロロ って,ついて る の
名前 が,ついて る の
ついて る の も,関係 して いる
萌 夢 さん が,関係 して いる
関係 して いる の,
そんな,こと
こと も,あって
あって,店 あった
ここ は,店 あった
私 の,行きつけ
行きつけ の,店 あった
店 あった で も,
ほんと もぅ ～,南 くん なくて
どうして,南 くん なくて
笑顔 の,南 くん なくて
南 くん なくて じゃ,ダメな
私 なきゃ じゃ,ダメな
ダメな の よ,
申し訳ない けど,しようがない
これ,しようがない
どっち も,しようがない
フォロー の,しようがない
しようがない,
手 鏡 に は,映って いる
きっと,同じ
いつも と,同じ
同じ ように,映って いる
私 の,顔
情けない,顔
顔 が,映って いる
映って いる,
する かちゃ と っと,ドア
ドア の,鍵
鍵 が,開いた
開いた,音
音 が,した
した,
萌 夢 が,言う
言う に は,こと
笹尾 先輩 の,最高の
最高の,笑顔
笑顔 を,残し たい
サーバー に,残し たい
残し たい から って,こと
こと らしい んだ けど ね,
でも,視点
それ は,視点
あくまで,視点
IT 技術 者 の,視点
視点 であって,
なんの,こと
こと か,して いる
さっぱり,して いる
わから ない であろう,畠山 課長
畠山 課長 は,して いる
案の定,して いる
ぽか した ん と,顔
顔 を,して いる
して いる,
そんな,IT 系
IT 系 の,展示 会
展示 会 に,展示 する
出版 社 と,して
して,展示 する
展示 する の か,
そう,言った
案外,言った
こう,言った
言った,話
話 は,する
苦手だったり,する
する のだ,
する と,悟った
萌 夢 ちゃん が,悟った
私 の,顔
顔 を,見て
見て,悟った
悟った か の,よう
よう に,して きた
こんな,話
話 を,して きた
して きた,
私 は,繰り返して いた
雨 の,音
音 を,聴き
ひと り で,聴き
聴き ながら,繰り返して いた
ただ,繰り返して いた
ひたすら に,繰り返して いた
実験 を,繰り返して いた
繰り返して いた,
それ と,同じ
同じ ように さ,提案 すれば いい
AI の,好きな
好きな,ところ
ところ を,提案 すれば いい
提案 すれば いい って,こと ない
こと ない じゃ か な,
この,資料
資料 に,出て くる
出て くる,話
ここ の,数式
数式 の,話
話 は,考えて
明らかに,考えて
南 くん の,趣味
趣味 だ よ ね,どう
どう,考えて
考えて も,伝え たい の
今回 の,説明
説明 に は,伝え たい の
必要,ない
ない よ ね,それ
それ は,わかって て
南 くん,わかって て
わかって て,伝え たい の
書いて る よ ね,AI
AI の,仕組み
仕組み を,伝え たい の
伝え たい の と,思う
この,説明
数学 的な,説明
説明 に,ついて
ついて は,し
やっぱ,し
し,思う
別じゃ ない か な,どう
どう,思う
思う,南 くん
南 くん,
その,深層 学習
深層 学習 に,ついて
ついて は,説明 する
どこ まで,説明 する
説明 する べきな の か,
昨日,覗いた
あの,後
後,覗いた
タイタン の,システム ログ
システム ログ を,覗いた
覗いた けど,飛んで なかった
あの,プランキッド
プランキッド が,発動 した
発動 した,タイミング
タイミング で しか,飛んで なかった
怪し そうな,パケット
パケット は,飛んで なかった
飛んで なかった し,
そこ に も,あった
私 の,姿
姿 が,あった
あった,
これ が,本音
私 の,本音
正直な,本音
本音 だった,
カレー が,合う
辛口 分 な,合う
ちょっと,ある
甘 み の,ある
ある,とろろ 芋
とろろ 芋 が,合う
合う の かも,
どこ か,心配 そうに
心配 そうに,覗き 込む
私 を,覗き 込む
覗き 込む,思えた
南,くんだ った
くんだ った ん が,思えた
ここ で,心配 さ れる の
心配 さ れる の は,思えた
本末転倒 に,思えた
思えた,
うん,
まぁ,オーソドックスだ
オーソドックスだ よ ね,
あ,
しかも,一緒だ
今度 は,一緒だ
南 くん と,一緒だ
一緒だ なんて,
私 は,曲がる
普段 は,曲がる
左 に,曲がる
曲がる のだ けど,付き合う
今日 は,付き合う
南 くん の,夕食
夕食 の,買い物
買い物 に,付き合う
付き合う と,いう
いう,こと
こと で,曲がる
右 へ,曲がる
曲がる,
それ は,声
まるで,はしゃいで いる
女子 高生 が,はしゃいで いる
はしゃいで いる ような,声
そんな,声
声 だった,
あ,うん
うん,
する と,ひらめいた
南 くん は,ひらめいた
何 か,ひらめいた
ひらめいた ようだった,
これ,専門 外
私 は,間違った
間違った,こと
こと,専門 外
言って ない よ ね,私 達
私 達 は,専門 外
本 の,売上
売上 と か,専門 外
専門 外 な んだ から,専念 する
それ より も,考える
AI を,使って
使って,できる
できる,こと
こと を,考える
考える,こと
こと に,専念 する
専念 する,
本当 は,ない
私 が,片付ける
片付ける べきだった のに,片付けた
その,私
私 に は,片付けた
片付けた,記憶
記憶 が,ない
全く,ない
ない,
それ と,ひと つ
もう,ひと つ
ひと つ,ある
もっと,大きな
大きな,問題
問題 が,ある
ある ような,気
気 が,して いた
して いた,
そんな,顔
いつも,ない
自信 の,ない
ない,顔
顔 ばかり,して て
して て,楽しい
楽しい,
え,泣いて いる
私 が,泣いて いる
泣いて いる,
昨日,あれ
三上 部長 の,タイタン
タイタン が,あれ
ワーム の,プランキッド
プランキッド に,感染 して た
感染 して た でしょ,あれ
あれ,話
僕 は,話
非常に,危険な
危険な,話
話 だ と,思って る
思って る んだ,
一 週間 前,覚えて いた
会議 室 を,出た
出た,時
時 に,浴びた
浴びた,光
光 と,同じ
それ は,同じ
同じ はずな のに,覚えて いた
全然,違う
違う,感覚
感覚 を,覚えて いた
覚えて いた,
横浜 に,多く
ある,会社
会社 だ から だろう か,多く
案外,住んで いる
神奈川 県 内 に,住んで いる
住んで いる,人
人 は,多く
多く,ひと り
私 も,南 くん
南 くん も,ひと り
その,ひと り
ひと り だった,
正直,言う
言う と,感想
私 も,感想
全く,感想
同じ,感想
感想 だった,
その,結果
あまりに,結果
矛盾 だらけ の,扉
この,扉
扉 は,結果
兄 と,妹
妹,結果
お互い 信用 して い ない と,成り立た ない
成り立た ない,結果
結果 だった,
これ が,脆弱 性
萌 夢 の,部屋
部屋 の,唯一
唯一 の,脆弱 性
脆弱 性 だ よ,
え,そう
そう,
キョウノササオセンパイノシャシンヲミセテ,
その,坂
坂 の,手前
手前 に,あった
三角 屋根 で,あった
線 対称 な,家
西 洋風 の,家
家 が,あった
あった,
三上 部長 と の,会話
会話 の,やりとり
やりとり が,納得 でき なかった
どうしても,納得 でき なかった
彼 なり に,納得 でき なかった
納得 でき なかった ようだ,
前 の,案件
案件 に,比べたら
比べたら,あった
まだまだ,あった
余裕 が,あった
あった,
とはいえ,至って いる
私 も,上京 して きて
大学 卒業 後 に,上京 して きて
島根 県 から,上京 して きて
上京 して きて,至って いる
ひと り で,住む
住む なら,お すすめ
どこ が,お すすめ
お すすめ です か と,聞いたら
当時 の,人事 部
人事 部 の,人
人 に,聞いたら
聞いたら,至って いる
安い から,お すすめ
この,辺り
辺り が,お すすめ
お すすめ と,言わ れて
言わ れて,至って いる
今に,至って いる
至って いる,
教えて あげ ない よ〜,
今年,入った
入った,新入 社員
新入 社員 に は,呼ば れて いる
立川 さん なく で は,呼ば れて いる
南 さん と,呼ば れて いる
呼ば れて いる から,揺らぐ こと ない
今後 も,揺らぐ こと ない
その,揺らぐ こと ない
呼ば れ,揺らぐ こと ない
方 が,揺らぐ こと ない
揺らぐ こと ない も だろう,
もぅ〜,
オーケー,ササオセンパイニンショウカンリョウ
ササオセンパイニンショウカンリョウ,
うん,そう
確かに,そう
そう だ よ ね,
問題 は,わかって い ない
その,人
人 が,人
良い,人
人 な の か,人
悪い,人
人 な の か,わかって い ない
今 は,わかって い ない
まだ,わかって い ない
全然,わかって い ない
わかって い ない って,こと
こと だ よ,
と,いう
いう か,南 くん
南 くん,
２ 人 で,住む
住む,家
家 だけ,あって
あって,する
その,大き さ
大き さ は,する
どちら か と,いう
いう と,する
大人しい,感じ
感じ も,する
する,
そこ まで,話す
話す と,詰まって しまった
南 くん は,詰まって しまった
言葉 に,詰まって しまった
詰まって しまった,
畠山 課長 が,いう の
推測 する,私
私 の,こと
言い たい,こと
こと と,いう の
いう の は,合って る
恐らく,合って る
合って る,
オフィス の,窓
窓 から は,入って くる
そろそろ,夏
夏 である,こと
こと を,伝える
伝える,朝
朝 の,日差し
日差し が,入って くる
容赦,なく
なく,入って くる
入って くる,
わかって くれた の,
この,お 疲れ 様
笹尾 先輩,いつも
いつも,お 疲れ 様
お 疲れ 様 と,いう
いう,仕組み
仕組み は,
そして,ある
必ず,ある
何 か,ある
目的 が,ある
ある はず,
すっごく,いい
いい,人
人,
サツエイサレタカオガ,エガオデハアリマセン
エガオデハアリマセン,
Problem：,抱えて いる
抱えて いる,問題 点
問題 点,
南 くん も,ひょこひょこ
私 の,後
後 に,続いて
続いて,ひょこひょこ
ひょこひょこ と,ついて くる
ついて くる,
あれ って,想定 して いた
どんな,人
人 に,使って もらう
使って もらう,こと
こと を,想定 して いた
想定 して いた の,
だけど,感じる
周囲 に,感じる
並ぶ,家
ごく,一般 的な
一般 的な,家
家 と は,違う
やや,違う
違う,趣
趣 が,あって
あって,感じる
独特の,華やか さ
華やか さ を,感じる
感じる,
はーい,
埒 が,明か ない
明か ない と,感じた
感じた,私
私 は,提案 した
少し,簡単に して みる
問題 を,簡単に して みる
簡単に して みる,こと
こと を,提案 した
提案 した,
でも,心配 して る の
きっと,心配 して る の
お 兄ちゃん が,心配 して る の
心配 して る の は,そこ ない
そこ ない じゃ と,思う
思う けど な,
ぼんやり と,見つめる
見つめる,先
先 に,見える
沢山の,人
人 の,行き交う
行き交う,様子
様子 が,見える
小さく,見える
見える,
私 は,とき
今日,それ
それ まで,返った の
何 を,して いた
して いた のだろう,はっと
はっと,返った の
我 に,返った の
返った の は,とき
同期 の,岩田 さん
岩田 さん に,かけ られた
声 を,かけ られた
かけ られた,とき
とき だった,
きっと,泣き顔
顔 が,泣き顔
泣き顔 だった って,AI
言い たい んでしょ,この
この,AI
AI は,
でも,やって いた
前 の,案件
案件 は,やって いた
私,一 人
一 人 で,やって いた
ずっと,やって いた
やって いた わけだ から,比べる
それ に,比べる
比べる と,心強い しれ ない
ちょっと,心強い しれ ない
心強い しれ ない の かも,
今更 ながら,気づいて しまった
それ に,気づいて しまった
気づいて しまった,
先週,出逢った
AI を,操る
見事に,操る
操る,女子 大 生
女子 大 生 に,出逢った
出逢った んです,
私 に,本当に できる
本当に できる の か な,
する と,答えた
南 くん は,答えた
小さく,笑い
笑い ながら,答えた
答えた,
ナンカユッタカ,
南 くん の,怒鳴り 声
怒鳴り 声 が,響いた
家中 に,響いた
響いた,
特に,する なく
味見 を,する なく
する なく わけで も,感じる
自分 で,思った
よし,これ
これ だ と,思った
思った,量
量 だけ,感じる
調味料 を,入れて いる
入れて いる ように も,感じる
感じる,
て ゆか,そもそも
そもそも,なに
ミッション って,なに
なに,
駅 に,ない
ひと つ しか,ない
ない,改札
改札 を,出る
出る と,呼び止め られた
南 くん に,呼び止め られた
私 は,呼び止め られた
呼び止め られた,
萌 夢 は,設置 し やがった
確信 犯 で,設置 し やがった
この,認証 システム
認証 システム を,設置 し やがった
設置 し やがった んだ,
今 の,私
私 の,アパート
アパート の,周り
周り は,囲ま れて
住宅 に,囲ま れて
囲ま れて,見え ない
数えるほど しか,見え ない
星 は,見え ない
見え ない,
技術 的な,箇所
箇所 は,正解
私 が,任せて しまった
やる より,任せて しまった
南 くん に,任せて しまった
任せて しまった,方
方 が,正解
正解 だ,
どちら か と,いう
いう と,なって いる
気づく と,なって いる
そんな,顔
顔 に,なって いる
なって いる と,いった
いった,ほう
ほう が,正解 しれ ない
正解 しれ ない かも,
だから,改造 し やすい して いる
僕 も,改造 し やすい して いる
わざと,改造 し やすい して いる
そういう,人 達
人 達 が,改造 し やすい して いる
トロロ を,改造 し やすい して いる
改造 し やすい して いる ように んだ よ ね,
そんな,自分
自分 が,思えて くる
つくづく,思えて くる
情けなく,思えて くる
思えて くる,
もっとも,考える
翌日 の,体力
体力 の,こと
こと を,考える
考える と,帰り たかった
極力,早い
早い,時間
時間 に,帰り たかった
帰り たかった,
なぜ,して いる
この,タイミング
タイミング で,して いる
南 くん が,して いる
照れくさ そうに,して いる
して いる のだろう,
４ 人 分 の,椅子
椅子 しか,ない
ない,会議 室
小さな,会議 室
会議 室,
私 は,ついて
最近 の,AI
AI の,使わ れ
使わ れ,方
方 に,ついて
ついて,ついて
南 くん は,ついて
AI に,使用 さ れる
使用 さ れる,技術
技術 に,ついて
ついて,まとめて いく
それぞれ,まとめて いく
まとめて いく,
これほど まで の,数
数 の,星
星 を,見 れた の
見 れた の は,夜空 以来 しれ ない
大学生 の,頃
頃 に,夜空 以来 しれ ない
湖畔 から,見た
見た,夜空 以来 しれ ない
夜空 以来 しれ ない かも,
だから,して ない
そんな,話
話 は,して ない
して ない でしょ,
そもそも,変わり ない
マ ク だって,変わり ない
パソコン に は,変わり ない
変わり ない はずだ と,思う
思う んだ けど,
途中 から しか,聞いて い ない
話 を,聞いて い ない
聞いて い ない から,わかって い ない
その,経緯
経緯 は,わかって い ない
十分に,わかって い ない
わかって い ない けど,できた
南 くん が,語って いた
最後に,熱く
熱く,語って いた
語って いた,内容
内容 に,ついて
ついて は,できた
同意 が,できた
できた,
夜 だ から,見え ない
街並み は,見え ない
よく,見え ない
見え ない けど,輝いて いた
空 に は,輝いて いた
一面に,輝いて いた
無数の,星空
星空 が,輝いて いた
輝いて いた,
なるほど,
うん,
結局 の,ところ
ところ,なかった
家賃 の,問題
問題 である,こと
こと に,なかった
変わり は,なかった
なかった,
私 は,それ
それ だけ で,理解 できて しまった
この,兄妹
兄妹 が,結ば れて いる
どれ だけ,固い
固い,絆
絆 で,結ば れて いる
結ば れて いる か,理解 できて しまった
理解 できて しまった,
だって,書いて ある の
ここ に,書いて ある の
書いて ある の は,内容
深層 学習 の,基本
基本 中 の,基本
基本 と,いう
いう べき,内容
内容 だ から,
南 くん は,諭した
とても,強い
強い,表情
表情 で,諭した
萌 夢 を,諭した
諭した,
南 くん は,答えた
それ こそ,綺麗な
とても,綺麗な
綺麗な,笑顔
笑顔 で,答えた
こう,答えた
答えた,
堂々と した,存在 感
その,存在 感
存在 感 は,放って いる
力強く,放って いる
見た目 以上 の,オーラ
オーラ を,放って いる
放って いる ようだった,
ああ,そう
そう だ な,
ふふふ,
了,解っ
解っ,
だから,そう なくて
そう なくて じゃ ね,
明日 は,直して
ちゃんと,直して
資料 を,直して
直して ね,
こんなに,困り きった
困り きった,南 くん
南 くん を,見る の
見る の も,初めて しれ ない
初めて しれ ない かも,
外 は,降り続いて いる
まだ,降り続いて いる
雨 が,降り続いて いる
降り続いて いる ようだった,
まずは,笑い かけて
この,手 鏡
手 鏡 に,笑い かけて
笑い かけて よ,
クライアント と の,打ち合わせ
打ち合わせ は,終わった
予定 通り,終わった
朝一 から,２ 時間 ほど
２ 時間 ほど で,終わった
終わった けど,散々だった
その,結果
結果 は,散々だった
散々だった,
南 くん は,呟いた
誰 に も,聞き 取れ ない
聞き 取れ ない,くらい
くらい の,声
小さな,声
声 で,呟いた
そう,呟いた
呟いた が,聴こえて しまった
私 に は,聴こえて しまった
はっきり と,聴こえて しまった
聴こえて しまった,
でも,逸らして しまう
私 は,逸らして しまう
すぐ に,映る
そこ に,映る
映る,自分
自分 から,逸らして しまう
目 を,逸らして しまう
逸らして しまう,
て ゆ か,脆弱 性 なくて
それ,脆弱 性 なくて
脆弱 性 なくて じゃ,兄妹 喧嘩
単なる,兄妹 喧嘩
兄妹 喧嘩 だ よ ね,
えぇ〜,
私 は,求めた
印刷 した,資料
資料 を,指差し
指差し ながら,ずれて いる
その,主張
主張 と は,ずれて いる
ずれて いる と,思わ れる
思わ れる,数式
細かい,数式
数式 の,説明
説明 に,ついて
ついて,求めた
削除 する,よう
よう,求めた
南 くん に,求めた
求めた,
する んだ よ,
別 に,わかり そうな
さすが と,いう
いう,ほど なく
ほど なく で も,わかり そうな
これ だったら,わかり そうな
誰 でも,わかり そうな
わかり そうな,気
気 が,する
する けど,
それ って,美味し そうな
案外,美味し そうな
美味し そうな,気
気 も,する
する,
ちょっと,待って
待って,
だからこそ,なって くる
私 は,なって くる
ますます,悲しい
悲しい,気持ち
気持ち に,なって くる
なって くる,
僕 の,顔
顔 じゃ,萌 夢
萌 夢 の,システム
システム は,認証 して くれ ない
認証 して くれ ない,もん
もん,
それ じゃ,朱美 ちゃん
朱美 ちゃん,
でも,終電
最悪な の は,終電
